Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
4e-06,JKK_420420,Tick,0,0,0,0,,,0,0,0,OK
4e-06,RuksakRandom_666013,Tick,0,0,0,0,,,0,0,0,OK
4e-06,ykpwnYiILncdTGFN_624649,Tick,0,0,0,0,,,0,0,0,OK
4e-06,Risingsun_279620,Tick,0,0,0,0,,,0,0,0,OK
4e-06,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,,0,0,0,OK
4e-06,Finitist_4274,Tick,0,0,0,0,,,0,0,0,OK
4e-06,Hannystars_17,Tick,0,0,0,0,,,0,0,0,OK
4e-06,eltemeth_271828,Tick,0,0,0,0,,,0,0,0,OK
0.211737,JKK_420420,Tick,0,0,0,0,,,0,0,0,OK
0.211737,RuksakRandom_666013,Tick,0,0,0,0,,,0,0,0,OK
0.211737,ykpwnYiILncdTGFN_624649,Tick,0,0,0,0,,,0,0,0,OK
0.211737,Risingsun_279620,Tick,0,0,0,0,,,0,0,0,OK
0.211737,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,,0,0,0,OK
0.211737,Finitist_4274,Tick,0,0,0,0,,,0,0,0,OK
0.211737,Hannystars_17,Tick,0,0,0,0,,,0,0,0,OK
0.211737,eltemeth_271828,Tick,0,0,0,0,,,0,0,0,OK
0.498646,JKK_420420,Tick,0,0,0,0,,,0,0,0,OK
0.498646,RuksakRandom_666013,Tick,0,0,0,0,,,0,0,0,OK
0.498646,ykpwnYiILncdTGFN_624649,Tick,0,0,0,0,,,0,0,0,OK
0.498646,Risingsun_279620,Tick,0,0,0,0,,,0,0,0,OK
0.498646,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,,0,0,0,OK
0.498646,Finitist_4274,Tick,0,0,0,0,,,0,0,0,OK
0.498646,Hannystars_17,Tick,0,0,0,0,,,0,0,0,OK
0.498646,eltemeth_271828,Tick,0,0,0,0,,,0,0,0,OK
0.732453,JKK_420420,Tick,0,0,0,0,,,0,0,0,OK
0.732453,RuksakRandom_666013,Tick,0,0,0,0,,,0,0,0,OK
0.732453,ykpwnYiILncdTGFN_624649,Tick,0,0,0,0,,,0,0,0,OK
0.732453,Risingsun_279620,Tick,0,0,0,0,,,0,0,0,OK
0.732453,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,,0,0,0,OK
