Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
4e-06,beachmarket_979578,Tick,0,0,0,0,,,0,0,0,OK
4e-06,eltemeth_271828,Tick,0,0,0,0,,,0,0,0,OK
4e-06,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,,0,0,0,OK
4e-06,Hannystars_17,Tick,0,0,0,0,,,0,0,0,OK
4e-06,A_123084,Tick,0,0,0,0,,,0,0,0,OK
4e-06,Pilatus_685399,Tick,0,0,0,0,,,0,0,0,OK
4e-06,10L_120212,Tick,0,0,0,0,,,0,0,0,OK
4e-06,DoubleL_810975,Tick,0,0,0,0,,,0,0,0,OK
0.250106,beachmarket_979578,Tick,0,0,0,0,,,0,0,0,OK
0.250106,eltemeth_271828,Tick,0,0,0,0,,,0,0,0,OK
0.250106,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,,0,0,0,OK
0.250106,Hannystars_17,Tick,0,0,0,0,,,0,0,0,OK
0.250106,A_123084,Tick,0,0,0,0,,,0,0,0,OK
0.250106,Pilatus_685399,Tick,0,0,0,0,,,0,0,0,OK
0.250106,10L_120212,Tick,0,0,0,0,,,0,0,0,OK
0.250106,DoubleL_810975,Tick,0,0,0,0,,,0,0,0,OK
0.539006,beachmarket_979578,Tick,0,0,0,0,,,0,0,0,OK
0.539006,eltemeth_271828,Tick,0,0,0,0,,,0,0,0,OK
0.539006,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,,0,0,0,OK
0.539006,Hannystars_17,Tick,0,0,0,0,,,0,0,0,OK
0.539006,A_123084,Tick,0,0,0,0,,,0,0,0,OK
0.539006,Pilatus_685399,Tick,0,0,0,0,,,0,0,0,OK
0.539006,10L_120212,Tick,0,0,0,0,,,0,0,0,OK
0.539006,DoubleL_810975,Tick,0,0,0,0,,,0,0,0,OK
0.757902,beachmarket_979578,Tick,0,0,0,0,,,0,0,0,OK
0.757902,eltemeth_271828,Tick,0,0,0,0,,,0,0,0,OK
0.757902,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,,0,0,0,OK
0.757902,Hannystars_17,Tick,0,0,0,0,,,0,0,0,OK
0.757902,A_123084,Tick,0,0,0,0,,,0,0,0,OK
0.757902,Pilatus_685399,Tick,0,0,0,0,,,0,0,0,OK
0.757902,10L_120212,Tick,0,0,0,0,,,0,0,0,OK
0.757902,DoubleL_810975,Tick,0,0,0,0,,,0,0,0,OK
0.998725,beachmarket_979578,Tick,0,0,0,0,,140400,0,0,0,OK
0.998725,eltemeth_271828,Tick,0,0,0,0,,140400,0,0,0,OK
0.998725,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,140400,0,0,0,OK
0.998725,Hannystars_17,Tick,0,0,0,0,,140400,0,0,0,OK
0.998725,A_123084,Tick,0,0,0,0,,140400,0,0,0,OK
0.998725,Pilatus_685399,Tick,0,0,0,0,,140400,0,0,0,OK
0.998725,10L_120212,Tick,0,0,0,0,,140400,0,0,0,OK
0.998725,DoubleL_810975,Tick,0,0,0,0,,140400,0,0,0,OK
1.279699,beachmarket_979578,Tick,0,0,0,0,,140400,0,0,0,OK
1.279699,eltemeth_271828,Tick,0,0,0,0,,140400,0,0,0,OK
1.279699,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,140400,0,0,0,OK
1.279699,Hannystars_17,Tick,0,0,0,0,,140400,0,0,0,OK
1.279699,A_123084,Tick,0,0,0,0,,140400,0,0,0,OK
1.279699,Pilatus_685399,Tick,0,0,0,0,,140400,0,0,0,OK
1.279699,10L_120212,Tick,0,0,0,0,,140400,0,0,0,OK
1.279699,DoubleL_810975,Tick,0,0,0,0,,140400,0,0,0,OK
1.486636,beachmarket_979578,Tick,0,0,0,0,,140400,0,0,0,OK
1.486636,eltemeth_271828,Tick,0,0,0,0,,140400,0,0,0,OK
1.486636,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,140400,0,0,0,OK
1.486636,Hannystars_17,Tick,0,0,0,0,,140400,0,0,0,OK
1.486636,A_123084,Tick,0,0,0,0,,140400,0,0,0,OK
1.486636,Pilatus_685399,Tick,0,0,0,0,,140400,0,0,0,OK
1.486636,10L_120212,Tick,0,0,0,0,,140400,0,0,0,OK
1.486636,DoubleL_810975,Tick,0,0,0,0,,140400,0,0,0,OK
