Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
3e-06,Metrics_2012,Tick,0,0,0,0,,,0,0,0,OK
3e-06,Hannystars_17,Tick,0,0,0,0,,,0,0,0,OK
3e-06,eltemeth_271828,Tick,0,0,0,0,,,0,0,0,OK
3e-06,AFatTurtle_1,Tick,0,0,0,0,,,0,0,0,OK
3e-06,DoubleL_810975,Tick,0,0,0,0,,,0,0,0,OK
3e-06,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,,0,0,0,OK
3e-06,RuksakRandom_666013,Tick,0,0,0,0,,,0,0,0,OK
3e-06,Kapper20_27,Tick,0,0,0,0,,,0,0,0,OK
0.296974,Metrics_2012,Tick,0,0,0,0,,,0,0,0,OK
0.296974,Hannystars_17,Tick,0,0,0,0,,,0,0,0,OK
0.296974,eltemeth_271828,Tick,0,0,0,0,,,0,0,0,OK
0.296974,AFatTurtle_1,Tick,0,0,0,0,,,0,0,0,OK
0.296974,DoubleL_810975,Tick,0,0,0,0,,,0,0,0,OK
0.296974,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,,0,0,0,OK
0.296974,RuksakRandom_666013,Tick,0,0,0,0,,,0,0,0,OK
0.296974,Kapper20_27,Tick,0,0,0,0,,,0,0,0,OK
0.524061,Metrics_2012,Tick,0,0,0,0,,,0,0,0,OK
0.524061,Hannystars_17,Tick,0,0,0,0,,,0,0,0,OK
0.524061,eltemeth_271828,Tick,0,0,0,0,,,0,0,0,OK
0.524061,AFatTurtle_1,Tick,0,0,0,0,,,0,0,0,OK
0.524061,DoubleL_810975,Tick,0,0,0,0,,,0,0,0,OK
0.524061,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,,0,0,0,OK
0.524061,RuksakRandom_666013,Tick,0,0,0,0,,,0,0,0,OK
0.524061,Kapper20_27,Tick,0,0,0,0,,,0,0,0,OK
0.767692,Metrics_2012,Tick,0,0,0,0,,,0,0,0,OK
0.767692,Hannystars_17,Tick,0,0,0,0,,,0,0,0,OK
0.767692,eltemeth_271828,Tick,0,0,0,0,,,0,0,0,OK
0.767692,AFatTurtle_1,Tick,0,0,0,0,,,0,0,0,OK
0.767692,DoubleL_810975,Tick,0,0,0,0,,,0,0,0,OK
0.767692,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,,0,0,0,OK
0.767692,RuksakRandom_666013,Tick,0,0,0,0,,,0,0,0,OK
0.767692,Kapper20_27,Tick,0,0,0,0,,,0,0,0,OK
0.95079,Metrics_2012,Tick,0,0,0,0,,,0,0,0,OK
0.95079,Hannystars_17,Tick,0,0,0,0,,,0,0,0,OK
0.95079,eltemeth_271828,Tick,0,0,0,0,,,0,0,0,OK
0.95079,AFatTurtle_1,Tick,0,0,0,0,,,0,0,0,OK
0.95079,DoubleL_810975,Tick,0,0,0,0,,,0,0,0,OK
0.95079,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,,0,0,0,OK
0.95079,RuksakRandom_666013,Tick,0,0,0,0,,,0,0,0,OK
0.95079,Kapper20_27,Tick,0,0,0,0,,,0,0,0,OK
1.243358,Metrics_2012,Tick,0,0,0,0,,140400,0,0,0,OK
1.243358,Hannystars_17,Tick,0,0,0,0,,140400,0,0,0,OK
1.243358,eltemeth_271828,Tick,0,0,0,0,,140400,0,0,0,OK
1.243358,AFatTurtle_1,Tick,0,0,0,0,,140400,0,0,0,OK
1.243358,DoubleL_810975,Tick,0,0,0,0,,140400,0,0,0,OK
1.243358,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,140400,0,0,0,OK
1.243358,RuksakRandom_666013,Tick,0,0,0,0,,140400,0,0,0,OK
1.243358,Kapper20_27,Tick,0,0,0,0,,140400,0,0,0,OK
1.54254,Metrics_2012,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.54254,Hannystars_17,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.54254,eltemeth_271828,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.54254,AFatTurtle_1,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.54254,DoubleL_810975,Tick,0,20,-20,0,140400,140400,-281,2808281,281,OK
1.54254,FrankfurtHedgehogs_347788,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.54254,RuksakRandom_666013,Tick,20,0,20,0,140400,140400,562,-2808562,-562,OK
1.54254,Kapper20_27,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.745132,Metrics_2012,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.745132,Hannystars_17,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.745132,eltemeth_271828,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.745132,AFatTurtle_1,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.745132,DoubleL_810975,Tick,0,20,-20,0,140400,140400,-281,2808281,281,OK
1.745132,FrankfurtHedgehogs_347788,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.745132,RuksakRandom_666013,Tick,20,0,20,0,140400,140400,562,-2808562,-562,OK
1.745132,Kapper20_27,Tick,0,0,0,0,140400,140400,0,0,0,OK
2.031776,Metrics_2012,Tick,0,0,0,0,140600,140400,0,0,0,OK
2.031776,Hannystars_17,Tick,0,50,-50,0,140600,140400,-702,7025702,-4298,OK
2.031776,eltemeth_271828,Tick,0,0,0,0,140600,140400,0,0,0,OK
2.031776,AFatTurtle_1,Tick,0,0,0,0,140600,140400,0,0,0,OK
2.031776,DoubleL_810975,Tick,0,40,-40,0,140600,140400,-562,5620562,-3438,OK
2.031776,FrankfurtHedgehogs_347788,Tick,0,0,0,0,140600,140400,0,0,0,OK
2.031776,RuksakRandom_666013,Tick,20,40,-20,0,140600,140400,0,2812000,0,OK
2.031776,Kapper20_27,Tick,0,15,-15,0,140600,140400,-211,2109211,211,OK
2.21597,Metrics_2012,Tick,0,0,0,0,140500,140400,0,0,0,OK
2.21597,Hannystars_17,Tick,0,53,-53,0,140500,140400,-744,7447244,744,OK
2.21597,eltemeth_271828,Tick,0,0,0,0,140500,140400,0,0,0,OK
2.21597,AFatTurtle_1,Tick,0,0,0,0,140500,140400,0,0,0,OK
2.21597,DoubleL_810975,Tick,0,40,-40,0,140500,140400,-562,5620562,562,OK
2.21597,FrankfurtHedgehogs_347788,Tick,0,0,0,0,140500,140400,0,0,0,OK
2.21597,RuksakRandom_666013,Tick,20,40,-20,0,140500,140400,0,2812000,2000,OK
2.21597,Kapper20_27,Tick,0,15,-15,5,140500,140400,-211,1406711,1211,OK
2.537332,Metrics_2012,Tick,0,0,0,0,140500,140600,0,0,0,OK
2.537332,Hannystars_17,Tick,0,53,-53,0,140500,140600,-744,7447244,744,OK
2.537332,eltemeth_271828,Tick,0,0,0,0,140500,140600,0,0,0,OK
2.537332,AFatTurtle_1,Tick,0,0,0,0,140500,140600,0,0,0,OK
2.537332,DoubleL_810975,Tick,0,40,-40,0,140500,140600,-562,5620562,562,OK
2.537332,FrankfurtHedgehogs_347788,Tick,0,0,0,0,140500,140600,0,0,0,OK
2.537332,RuksakRandom_666013,Tick,20,40,-20,0,140500,140600,0,2812000,2000,OK
2.537332,Kapper20_27,Tick,0,15,-15,5,140500,140600,-211,1406711,2211,OK
2.794047,Metrics_2012,Tick,0,0,0,0,140700,140600,0,0,0,OK
2.794047,Hannystars_17,Tick,0,76,-76,0,140700,140600,-1067,10681367,-11833,OK
2.794047,eltemeth_271828,Tick,0,0,0,0,140700,140600,0,0,0,OK
2.794047,AFatTurtle_1,Tick,0,0,0,0,140700,140600,0,0,0,OK
2.794047,DoubleL_810975,Tick,0,60,-60,0,140700,140600,-843,8434843,-7157,OK
2.794047,FrankfurtHedgehogs_347788,Tick,0,0,0,0,140700,140600,0,0,0,OK
2.794047,RuksakRandom_666013,Tick,20,40,-20,0,140700,140600,0,2812000,-2000,OK
2.794047,Kapper20_27,Tick,0,19,-19,5,140700,140600,-267,1969567,-733,OK
2.990142,Metrics_2012,Tick,0,0,0,0,140700,140600,0,0,0,OK
2.990142,Hannystars_17,Tick,0,76,-76,0,140700,140600,-1067,10681367,-11833,OK
2.990142,eltemeth_271828,Tick,0,0,0,0,140700,140600,0,0,0,OK
2.990142,AFatTurtle_1,Tick,0,0,0,0,140700,140600,0,0,0,OK
2.990142,DoubleL_810975,Tick,0,60,-60,60,140700,140600,-843,-1157,-7157,OK
