Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
5e-06,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,,0,0,0,OK
5e-06,PeakCrush_608,Tick,0,0,0,0,,,0,0,0,OK
5e-06,A_123084,Tick,0,0,0,0,,,0,0,0,OK
5e-06,StartPlatinum_199701,Tick,0,0,0,0,,,0,0,0,OK
5e-06,Hannystars_17,Tick,0,0,0,0,,,0,0,0,OK
5e-06,beachmarket_979578,Tick,0,0,0,0,,,0,0,0,OK
5e-06,LeoPowder_123456,Tick,0,0,0,0,,,0,0,0,OK
5e-06,pkpsy_13726,Tick,0,0,0,0,,,0,0,0,OK
0.238432,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,,0,0,0,OK
0.238432,PeakCrush_608,Tick,0,0,0,0,,,0,0,0,OK
0.238432,A_123084,Tick,0,0,0,0,,,0,0,0,OK
0.238432,StartPlatinum_199701,Tick,0,0,0,0,,,0,0,0,OK
0.238432,Hannystars_17,Tick,0,0,0,0,,,0,0,0,OK
0.238432,beachmarket_979578,Tick,0,0,0,0,,,0,0,0,OK
0.238432,LeoPowder_123456,Tick,0,0,0,0,,,0,0,0,OK
0.238432,pkpsy_13726,Tick,0,0,0,0,,,0,0,0,OK
0.531985,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,,0,0,0,OK
0.531985,PeakCrush_608,Tick,0,0,0,0,,,0,0,0,OK
0.531985,A_123084,Tick,0,0,0,0,,,0,0,0,OK
0.531985,StartPlatinum_199701,Tick,0,0,0,0,,,0,0,0,OK
0.531985,Hannystars_17,Tick,0,0,0,0,,,0,0,0,OK
0.531985,beachmarket_979578,Tick,0,0,0,0,,,0,0,0,OK
0.531985,LeoPowder_123456,Tick,0,0,0,0,,,0,0,0,OK
0.531985,pkpsy_13726,Tick,0,0,0,0,,,0,0,0,OK
0.716514,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,,0,0,0,OK
0.716514,PeakCrush_608,Tick,0,0,0,0,,,0,0,0,OK
0.716514,A_123084,Tick,0,0,0,0,,,0,0,0,OK
0.716514,StartPlatinum_199701,Tick,0,0,0,0,,,0,0,0,OK
0.716514,Hannystars_17,Tick,0,0,0,0,,,0,0,0,OK
0.716514,beachmarket_979578,Tick,0,0,0,0,,,0,0,0,OK
0.716514,LeoPowder_123456,Tick,0,0,0,0,,,0,0,0,OK
0.716514,pkpsy_13726,Tick,0,0,0,0,,,0,0,0,OK
1.018044,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,140400,0,0,0,OK
1.018044,PeakCrush_608,Tick,0,0,0,0,,140400,0,0,0,OK
1.018044,A_123084,Tick,0,0,0,0,,140400,0,0,0,OK
1.018044,StartPlatinum_199701,Tick,0,0,0,0,,140400,0,0,0,OK
1.018044,Hannystars_17,Tick,0,0,0,0,,140400,0,0,0,OK
1.018044,beachmarket_979578,Tick,0,0,0,0,,140400,0,0,0,OK
1.018044,LeoPowder_123456,Tick,0,0,0,0,,140400,0,0,0,OK
1.018044,pkpsy_13726,Tick,0,0,0,0,,140400,0,0,0,OK
1.236941,FrankfurtHedgehogs_347788,Tick,0,0,0,0,,140400,0,0,0,OK
1.236941,PeakCrush_608,Tick,0,0,0,0,,140400,0,0,0,OK
1.236941,A_123084,Tick,0,0,0,0,,140400,0,0,0,OK
1.236941,StartPlatinum_199701,Tick,0,0,0,0,,140400,0,0,0,OK
1.236941,Hannystars_17,Tick,0,0,0,0,,140400,0,0,0,OK
1.236941,beachmarket_979578,Tick,0,0,0,0,,140400,0,0,0,OK
1.236941,LeoPowder_123456,Tick,0,0,0,0,,140400,0,0,0,OK
1.236941,pkpsy_13726,Tick,0,0,0,0,,140400,0,0,0,OK
1.454949,LeoPowder_123456,Disconnect,0,20,-20,0,140400,140400,141,2807859,-141,
1.496426,FrankfurtHedgehogs_347788,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.496426,PeakCrush_608,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.496426,A_123084,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.496426,StartPlatinum_199701,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.496426,Hannystars_17,Tick,20,0,20,0,140400,140400,141,-2808141,-141,OK
1.496426,beachmarket_979578,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.496426,LeoPowder_123456,Tick,0,20,-20,0,140400,140400,141,2807859,-141,OK
1.496426,pkpsy_13726,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.709742,FrankfurtHedgehogs_347788,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.709742,PeakCrush_608,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.709742,A_123084,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.709742,StartPlatinum_199701,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.709742,Hannystars_17,Tick,20,0,20,0,140400,140400,141,-2808141,-141,OK
1.709742,beachmarket_979578,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.709742,LeoPowder_123456,Tick,0,20,-20,0,140400,140400,141,2807859,-141,OK
1.709742,pkpsy_13726,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.995612,FrankfurtHedgehogs_347788,Tick,0,30,-30,30,140700,140400,-422,6422,-2008,OK
1.995612,PeakCrush_608,Tick,0,0,0,0,140700,140400,0,0,0,OK
1.995612,A_123084,Tick,0,35,-35,35,140700,140400,-492,7492,-2343,OK
1.995612,StartPlatinum_199701,Tick,0,0,0,0,140700,140400,0,0,0,OK
1.995612,Hannystars_17,Tick,20,60,-40,0,140700,140400,-702,5622702,-4538,OK
1.995612,beachmarket_979578,Tick,0,0,0,0,140700,140400,0,0,0,OK
