Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
4e-06,Penguin_49841,Tick,0,0,0,0,,,0,0,0,OK
4e-06,Hannystars_17,Tick,0,0,0,0,,,0,0,0,OK
4e-06,ykpwnYiILncdTGFN_624649,Tick,0,0,0,0,,,0,0,0,OK
4e-06,exponentialgrowth_314159,Tick,0,0,0,0,,,0,0,0,OK
4e-06,genericsegtree_0,Tick,0,0,0,0,,,0,0,0,OK
4e-06,Shedneryan_223251,Tick,0,0,0,0,,,0,0,0,OK
4e-06,HighEntropy_149572,Tick,0,0,0,0,,,0,0,0,OK
4e-06,RuksakRandom_666013,Tick,0,0,0,0,,,0,0,0,OK
0.22113,Penguin_49841,Tick,0,0,0,0,,,0,0,0,OK
0.22113,Hannystars_17,Tick,0,0,0,0,,,0,0,0,OK
0.22113,ykpwnYiILncdTGFN_624649,Tick,0,0,0,0,,,0,0,0,OK
0.22113,exponentialgrowth_314159,Tick,0,0,0,0,,,0,0,0,OK
0.22113,genericsegtree_0,Tick,0,0,0,0,,,0,0,0,OK
0.22113,Shedneryan_223251,Tick,0,0,0,0,,,0,0,0,OK
0.22113,HighEntropy_149572,Tick,0,0,0,0,,,0,0,0,OK
0.22113,RuksakRandom_666013,Tick,0,0,0,0,,,0,0,0,OK
0.455225,Penguin_49841,Tick,0,0,0,0,,,0,0,0,OK
0.455225,Hannystars_17,Tick,0,0,0,0,,,0,0,0,OK
0.455225,ykpwnYiILncdTGFN_624649,Tick,0,0,0,0,,,0,0,0,OK
0.455225,exponentialgrowth_314159,Tick,0,0,0,0,,,0,0,0,OK
0.455225,genericsegtree_0,Tick,0,0,0,0,,,0,0,0,OK
0.455225,Shedneryan_223251,Tick,0,0,0,0,,,0,0,0,OK
0.455225,HighEntropy_149572,Tick,0,0,0,0,,,0,0,0,OK
0.455225,RuksakRandom_666013,Tick,0,0,0,0,,,0,0,0,OK
0.795006,Penguin_49841,Tick,0,0,0,0,,,0,0,0,OK
0.795006,Hannystars_17,Tick,0,0,0,0,,,0,0,0,OK
0.795006,ykpwnYiILncdTGFN_624649,Tick,0,0,0,0,,,0,0,0,OK
0.795006,exponentialgrowth_314159,Tick,0,0,0,0,,,0,0,0,OK
0.795006,genericsegtree_0,Tick,0,0,0,0,,,0,0,0,OK
0.795006,Shedneryan_223251,Tick,0,0,0,0,,,0,0,0,OK
0.795006,HighEntropy_149572,Tick,0,0,0,0,,,0,0,0,OK
0.795006,RuksakRandom_666013,Tick,0,0,0,0,,,0,0,0,OK
1.033013,Penguin_49841,Tick,0,0,0,0,,140400,0,0,0,OK
1.033013,Hannystars_17,Tick,0,0,0,0,,140400,0,0,0,OK
1.033013,ykpwnYiILncdTGFN_624649,Tick,0,0,0,0,,140400,0,0,0,OK
1.033013,exponentialgrowth_314159,Tick,0,0,0,0,,140400,0,0,0,OK
1.033013,genericsegtree_0,Tick,0,0,0,0,,140400,0,0,0,OK
1.033013,Shedneryan_223251,Tick,0,0,0,0,,140400,0,0,0,OK
1.033013,HighEntropy_149572,Tick,0,0,0,0,,140400,0,0,0,OK
1.033013,RuksakRandom_666013,Tick,0,0,0,0,,140400,0,0,0,OK
1.224031,Penguin_49841,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.224031,Hannystars_17,Tick,0,50,-50,0,140400,140400,-702,7020702,702,OK
1.224031,ykpwnYiILncdTGFN_624649,Tick,10,0,10,0,140400,140400,281,-1404281,-281,OK
1.224031,exponentialgrowth_314159,Tick,10,0,10,0,140400,140400,281,-1404281,-281,OK
1.224031,genericsegtree_0,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.224031,Shedneryan_223251,Tick,50,0,50,0,140400,140400,1404,-7021404,-1404,OK
1.224031,HighEntropy_149572,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.224031,RuksakRandom_666013,Tick,0,20,-20,0,140400,140400,-280,2808280,280,OK
1.463643,Penguin_49841,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.463643,Hannystars_17,Tick,0,50,-50,0,140400,140400,-702,7020702,702,OK
1.463643,ykpwnYiILncdTGFN_624649,Tick,10,0,10,0,140400,140400,281,-1404281,-281,OK
1.463643,exponentialgrowth_314159,Tick,10,0,10,0,140400,140400,281,-1404281,-281,OK
1.463643,genericsegtree_0,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.463643,Shedneryan_223251,Tick,50,0,50,0,140400,140400,1404,-7021404,-1404,OK
1.463643,HighEntropy_149572,Tick,0,0,0,0,140400,140400,0,0,0,OK
1.463643,RuksakRandom_666013,Tick,0,20,-20,0,140400,140400,-280,2808280,280,OK
1.731099,Penguin_49841,Tick,0,0,0,0,140500,140400,0,0,0,OK
1.731099,Hannystars_17,Tick,0,50,-50,0,140500,140400,-702,7020702,-4298,OK
1.731099,ykpwnYiILncdTGFN_624649,Tick,10,5,5,0,140500,140400,421,-701921,579,OK
1.731099,exponentialgrowth_314159,Tick,10,0,10,0,140500,140400,281,-1404281,719,OK
1.731099,genericsegtree_0,Tick,0,0,0,0,140500,140400,0,0,0,OK
1.731099,Shedneryan_223251,Tick,50,75,-25,0,140500,140400,3512,3513988,1488,OK
1.731099,HighEntropy_149572,Tick,0,0,0,0,140500,140400,0,0,0,OK
1.731099,RuksakRandom_666013,Tick,80,20,60,0,140500,140400,-1404,-8430596,-596,OK
2.029569,Penguin_49841,Tick,0,0,0,0,140500,140400,0,0,0,OK
2.029569,Hannystars_17,Tick,0,50,-50,0,140500,140400,-702,7020702,-4298,OK
2.029569,ykpwnYiILncdTGFN_624649,Tick,10,10,0,0,140500,140400,351,649,649,OK
2.029569,exponentialgrowth_314159,Tick,10,70,-60,0,140500,140400,-703,8431703,1703,OK
2.029569,genericsegtree_0,Tick,0,0,0,0,140500,140400,0,0,0,OK
2.029569,Shedneryan_223251,Tick,50,75,-25,0,140500,140400,3512,3513988,1488,OK
2.029569,HighEntropy_149572,Tick,0,50,-50,0,140500,140400,-702,7025702,702,OK
2.029569,RuksakRandom_666013,Tick,80,20,60,0,140500,140400,-1404,-8430596,-596,OK
2.290267,Penguin_49841,Tick,0,0,0,0,140500,140400,0,0,0,OK
2.290267,Hannystars_17,Tick,0,50,-50,0,140500,140400,-702,7020702,-4298,OK
2.290267,ykpwnYiILncdTGFN_624649,Tick,10,10,0,0,140500,140400,351,649,649,OK
2.290267,exponentialgrowth_314159,Tick,10,73,-63,0,140500,140400,-745,8853245,1745,OK
2.290267,genericsegtree_0,Tick,0,0,0,0,140500,140400,0,0,0,OK
2.290267,Shedneryan_223251,Tick,50,75,-25,0,140500,140400,3512,3513988,1488,OK
2.290267,HighEntropy_149572,Tick,0,50,-50,0,140500,140400,-702,7025702,702,OK
2.290267,RuksakRandom_666013,Tick,80,20,60,0,140500,140400,-1404,-8430596,-596,OK
2.522606,Penguin_49841,Tick,0,100,-100,0,140500,140600,-1405,14051405,1405,OK
2.522606,Hannystars_17,Tick,0,50,-50,0,140500,140600,-702,7020702,-4298,OK
2.522606,ykpwnYiILncdTGFN_624649,Tick,10,10,0,0,140500,140600,351,649,649,OK
2.522606,exponentialgrowth_314159,Tick,173,73,100,0,140500,140600,3835,-14052835,-2835,OK
2.522606,genericsegtree_0,Tick,0,0,0,0,140500,140600,0,0,0,OK
2.522606,Shedneryan_223251,Tick,50,112,-62,0,140500,140600,2992,8713008,2008,OK
2.522606,HighEntropy_149572,Tick,0,50,-50,0,140500,140600,-702,7025702,702,OK
2.522606,RuksakRandom_666013,Tick,80,46,34,0,140500,140600,-1769,-4777231,-231,OK
2.774048,Penguin_49841,Tick,0,100,-100,0,140600,140600,-1405,14051405,-8595,OK
2.774048,Hannystars_17,Tick,0,50,-50,0,140600,140600,-702,7020702,-9298,OK
2.774048,ykpwnYiILncdTGFN_624649,Tick,10,20,-10,0,140600,140600,210,1406790,790,OK
2.774048,exponentialgrowth_314159,Tick,173,110,63,0,140600,140600,3315,-8850115,7685,OK
2.774048,genericsegtree_0,Tick,0,0,0,0,140600,140600,0,0,0,OK
